date,gross_ret_5d,cost,net_ret_5d,turnover,equity,drawdown
2018-06-25,-0.0003621609221273641,0.004,-0.004362160922127364,2.0,0.9956378390778726,0.0
2018-07-02,0.0073556258160094815,0.0031,0.004255625816009481,1.5499999999999998,0.9998749011692484,0.0
2018-07-10,-0.003548734476727266,0.0031,-0.006648734476727266,1.5499999999999998,0.99322699844143,-0.006648734476727314
2018-07-17,-0.004640381383747038,0.0029,-0.007540381383747038,1.45,0.9857376880725474,-0.014138981866800626
2018-07-24,0.003667412880122933,0.0031,0.0005674128801229331,1.5499999999999998,0.9862970083331823,-0.013579591627100651
2018-07-31,0.05296067682388059,0.003,0.049960676823880584,1.5,1.0355730744188767,0.0
2018-08-07,-0.028600621147543,0.0034999999999999996,-0.032100621147543,1.7499999999999998,1.00233053548636,-0.03210062114754286
2018-08-14,-0.0017399129532825039,0.0026,-0.004339912953282504,1.2999999999999998,0.9979805082119322,-0.03630122019929882
2018-08-21,-0.010380179930613149,0.0032,-0.013580179930613149,1.6,0.9844277533431695,-0.04938842302790458
2018-08-28,-0.022501288584364974,0.0031000000000000003,-0.025601288584364973,1.55,0.959225134339373,-0.07372530434160551
2018-09-05,-0.01691764748033431,0.0028999999999999994,-0.01981764748033431,1.4499999999999997,0.9402155487727589,-0.09208188973011755
2018-09-12,0.04163964130293869,0.003,0.03863964130293869,1.5,0.9765451403247839,-0.057000259616847404
2018-09-19,0.005270292992446114,0.0036999999999999997,0.0015702929924461145,1.8499999999999999,0.9780786023154433,-0.0555194737326451
2018-09-26,0.018617492431949333,0.0032999999999999995,0.015317492431949334,1.6499999999999997,0.9930603139042616,-0.041052400419421486
2018-10-03,-0.009723571826264484,0.0037,-0.013423571826264484,1.85,0.979729897452755,-0.05392490240001535
2018-10-10,0.05067854007390433,0.0032999999999999995,0.04737854007390433,1.6499999999999997,1.0261480696608225,-0.009101245475451436
2018-10-17,0.053453989153452515,0.0038047619047619045,0.049649227248690614,1.9023809523809523,1.077095528362218,0.0
2018-10-24,0.033701400766966205,0.003804761904761904,0.0298966388622043,1.902380952380952,1.1092970643937583,0.0
2018-10-31,0.018254049238343024,0.0035095238095238087,0.014744525428819214,1.7547619047619043,1.1256531231678266,0.0
2018-11-07,-0.005107510787394592,0.003128571428571428,-0.00823608221596602,1.564285714285714,1.1163821514987575,-0.008236082215965945
2018-11-14,-0.021733032404623043,0.0030190476190476187,-0.024752080023670662,1.5095238095238093,1.0887493711478626,-0.032784302073545546
2018-11-21,0.06254199189995108,0.002919047619047619,0.05962294428090346,1.4595238095238094,1.1536638142396805,0.0
2018-11-29,-0.011269722290244595,0.003609523809523809,-0.014879246099768404,1.8047619047619046,1.1364981664312108,-0.014879246099768317
2018-12-07,-0.031067767171857445,0.002833333333333333,-0.033901100505190775,1.4166666666666665,1.0979696278670612,-0.04827592378748946
2018-12-14,0.01343425456448464,0.0024380952380952375,0.010996159326389402,1.2190476190476187,1.110043076830624,-0.03781061421069587
2018-12-21,0.047183012137820994,0.0033190476190476186,0.04386396451877338,1.6595238095238092,1.1587339669670325,0.0
2018-12-31,-0.0543549806752367,0.0034142857142857143,-0.057769266389522414,1.707142857142857,1.0917947557547258,-0.05776926638952251
2019-01-08,0.016332075736777356,0.0023619047619047617,0.013970170974872595,1.1809523809523808,1.1070473151620885,-0.04460614194320456
2019-01-15,-0.003207353689532308,0.0033190476190476186,-0.006526401308579927,1.6595238095238092,1.0998222801157547,-0.0508414256686357
2019-01-23,0.025488202890439224,0.0030476190476190473,0.022440583842820175,1.5238095238095235,1.1245029342048938,-0.029541753101221202
2019-01-30,-0.02927109949030238,0.0037142857142857142,-0.032985385204588095,1.857142857142857,1.0874107717564558,-0.061552692200146586
2019-02-06,0.0002764409816212772,0.0028571428571428563,-0.002580701875521579,1.4285714285714282,1.0846044887383215,-0.06397454492746402
2019-02-13,-0.015897252210405204,0.002666666666666666,-0.018563918877071872,1.333333333333333,1.0644699789956753,-0.08135084554230476
2019-02-21,-0.0017969994010288333,0.0027619047619047614,-0.0045589041629335945,1.3809523809523807,1.059617162377114,-0.08553887899683743
2019-02-28,0.008088821613337984,0.0029523809523809516,0.005136440660957033,1.4761904761904758,1.0650598230549957,-0.08084180371205252
2019-03-07,0.008071687625705683,0.0030476190476190477,0.0050240685780866354,1.5238095238095237,1.0704107566457888,-0.07622388989979145
2019-03-14,-0.021394102726312106,0.002952380952380952,-0.02434648367869306,1.476190476190476,1.0443500186296146,-0.09871458988711268
2019-03-21,0.03671071851168569,0.0029523809523809516,0.03375833755930474,1.4761904761904758,1.0796055390885793,-0.06828869277524552
2019-03-28,0.060135639101174226,0.003714285714285714,0.056421353386888515,1.8571428571428568,1.1405183447279381,-0.015720279855757968
2019-04-04,0.013921107071304699,0.0038095238095238095,0.010111583261780889,1.9047619047619047,1.152050790932243,-0.005767653512637194
2019-04-11,0.04330752298295577,0.003333333333333333,0.03997418964962244,1.6666666666666665,1.198103087734966,0.0
2019-04-18,0.07595277724706141,0.003238095238095238,0.07271468200896618,1.6190476190476188,1.2852227727735746,0.0
2019-04-26,0.01597546047020697,0.003904761904761905,0.012070698565445067,1.9523809523809523,1.3007363094531699,0.0
2019-05-03,0.035633140521699025,0.0033333333333333322,0.03229980718836569,1.666666666666666,1.3427498414514139,0.0
2019-05-10,-0.03078891819544575,0.003714285714285714,-0.03450320390973146,1.8571428571428568,1.2964206698720562,-0.034503203909731384
2019-05-17,-0.018756483860111476,0.002571428571428571,-0.021327912431540048,1.2857142857142854,1.2687707233505865,-0.05509523502967717
2019-05-24,0.0006998186479280398,0.0030476190476190473,-0.0023478003996910074,1.5238095238095235,1.2657919029391878,-0.05731368281454441
2019-06-03,0.017342539322814033,0.0030476190476190473,0.014294920275194986,1.5238095238095235,1.2838862972766907,-0.04383805706586119
2019-06-10,0.010729310539320367,0.0032380952380952383,0.007491215301225129,1.619047619047619,1.2935041659518831,-0.03667524208850381
2019-06-17,0.03754955403151819,0.0030476190476190473,0.03450193498389914,1.5238095238095235,1.3381325625869576,-0.003438673922661062
2019-06-24,-0.041493722423471414,0.003619047619047618,-0.04511277004251903,1.809523809523809,1.2777656960045656,-0.048396315859255856
2019-07-01,0.05340075972907736,0.0024761904761904756,0.05092456925288688,1.2380952380952377,1.3428353636797132,0.0
2019-07-09,0.010163033412725191,0.0035238095238095232,0.006639223888915668,1.7619047619047616,1.3517507483051363,0.0
2019-07-16,-0.037176117522134,0.003333333333333333,-0.04050945085546733,1.6666666666666665,1.2969920677978282,-0.04050945085546731
2019-07-23,-0.004679888857562367,0.002285714285714285,-0.006965603143276652,1.1428571428571426,1.2879577357735708,-0.04719288124053278
2019-07-30,0.021173525036563706,0.0033333333333333322,0.017840191703230375,1.666666666666666,1.31093514868543,-0.030194619585661164
2019-08-06,-0.008568987591673953,0.003333333333333333,-0.011902320925007287,1.6666666666666665,1.2953319778339039,-0.041737554458151305
2019-08-13,0.008121313989083114,0.0030476190476190473,0.0050736949414640665,1.5238095238095235,1.3019040971373563,-0.03687562313561066
2019-08-20,0.0018619996441936902,0.003142857142857142,-0.001280857498663452,1.571428571428571,1.3002365435119974,-0.03810924821586292
2019-08-27,0.01772971912543584,0.0033333333333333327,0.014396385792102508,1.6666666666666663,1.3189552504133861,-0.02426149786332288
2019-09-04,-0.0785127379531571,0.003238095238095238,-0.08175083319125233,1.6190476190476188,1.211129559750115,-0.1040289333897807
2019-09-11,0.03580314160323042,0.002571428571428571,0.03323171303180185,1.2857142857142854,1.2513774697240634,-0.0742542800193925
2019-09-18,-0.011471444820626939,0.0035238095238095232,-0.014995254344436462,1.7619047619047616,1.2326127462846537,-0.0881360725487752
2019-09-25,0.014182497962464775,0.002857142857142857,0.011325355105321918,1.4285714285714286,1.2465725233436733,-0.07780888976265665
2019-10-02,0.003579731220005558,0.0032380952380952374,0.0003416359819103207,1.6190476190476186,1.2469983973717083,-0.07749383609720173
2019-10-09,0.039589257174096365,0.0032380952380952383,0.036351161936001124,1.619047619047619,1.292328238048501,-0.04395966514621197
2019-10-16,-0.05636275483664892,0.003333333333333333,-0.05969608816998225,1.6666666666666665,1.2151812976054,-0.10103153326970304
2019-10-23,0.06510604261424076,0.0020952380952380953,0.06301080451900266,1.0476190476190477,1.291750848803962,-0.044386806943812585
2019-10-30,0.02157105408191834,0.0037186147186147184,0.01785243936330362,1.8593073593073592,1.3148117525047307,-0.02732678036000402
2019-11-06,0.006290662431763745,0.0035454545454545456,0.0027452078863091996,1.7727272727272727,1.3184211840967188,-0.024656590166646564
2019-11-13,-0.03861667221640688,0.003181818181818182,-0.041798490398225065,1.5909090909090908,1.2633131688924357,-0.0654244723175379
2019-11-20,0.013724129933673897,0.002545454545454546,0.011178675388219352,1.272727272727273,1.2774353367211468,-0.05497715586780205
2019-11-27,0.014081812118657812,0.003090909090909091,0.01099090302774872,1.5454545454545456,1.2914755046312685,-0.04459050142893772
2019-12-05,-0.029058518928778896,0.0034545454545454545,-0.03251306438332435,1.7272727272727273,1.2494856783997057,-0.07565379196841837
2019-12-12,0.01793828772661706,0.0027272727272727275,0.015211014999344331,1.3636363636363638,1.2684916237953094,-0.061593547933462944
2019-12-19,0.004862944690466023,0.003363636363636364,0.0014993083268296592,1.6818181818181819,1.2703934838493796,-0.06018658732592885
2019-12-27,0.010781083370106546,0.003,0.007781083370106546,1.5,1.2802785214600518,-0.052873820809567484
2020-01-06,-0.011797396264258303,0.0030909090909090908,-0.014888305355167393,1.5454545454545454,1.2612173438928924,-0.06697492457522758
2020-01-13,-0.010631342454457536,0.0029090909090909098,-0.013540433363548446,1.4545454545454548,1.244139914490959,-0.07960848843553647
2020-01-21,-0.00028187639912171346,0.002818181818181818,-0.0031000582173035317,1.4090909090909092,1.240283008325566,-0.0824617557040983
2020-01-28,-0.025998684634437014,0.003272727272727273,-0.02927141190716429,1.6363636363636365,1.2039781735074115,-0.10931939559346004
2020-02-04,0.012648533797171919,0.0029090909090909093,0.009739442888081009,1.4545454545454546,1.2157042501667832,-0.10064466271532091
2020-02-11,0.017514584914072404,0.003272727272727273,0.014241857641345132,1.6363636363636365,1.2330181370316369,-0.08783617203272853
2020-02-19,0.04284007713665509,0.003181818181818182,0.039658258954836906,1.5909090909090908,1.2819174896060481,-0.051661342733967164
2020-02-26,0.0001716849368673379,0.0036363636363636364,-0.0034646786994962982,1.8181818181818181,1.2774760573852983,-0.05494703147970559
2020-03-04,-0.025941981688641015,0.003,-0.028941981688641014,1.5,1.2405033687247757,-0.08229873718941583
2020-03-11,-0.08831612974404739,0.0029090909090909093,-0.09122522065313829,1.4545454545454546,1.1273381751918967,-0.166016237382975
2020-03-18,0.2726935074479932,0.0028418972332015817,0.2698516102147916,1.4209486166007907,1.431552197024035,0.0
2020-03-25,0.07921480591213145,0.004,0.07521480591213145,2.0,1.5392261176762831,0.0
2020-04-01,0.09686821171290441,0.0038260869565217392,0.09304212475638267,1.9130434782608696,1.6824389861454023,0.0
2020-04-08,0.09522314468024633,0.004,0.09122314468024632,2.0,1.8359163611942313,0.0
2020-04-16,-0.0022634842510810796,0.003731225296442688,-0.005994709547523768,1.865612648221344,1.824910575855325,-0.005994709547523791
2020-04-23,0.0029241084652922972,0.0031185770750988143,-0.00019446860980651707,1.5592885375494072,1.8245556880326173,-0.006188012374498397
2020-04-30,0.07615657845601788,0.0029288537549407123,0.07322772470107716,1.4644268774703562,1.958163749657654,0.0
2020-05-07,-0.06201148233264395,0.0033794466403162062,-0.06539092897296016,1.689723320158103,1.830117602986365,-0.06539092897296017
2020-05-14,0.00625459474344924,0.002225296442687747,0.004029298300761493,1.1126482213438735,1.8374916927342717,-0.06162511023119466
2020-05-21,0.023343879398690745,0.0031185770750988143,0.02022530232359193,1.5592885375494072,1.8746555177369109,-0.04264619439275341
2020-05-29,-0.011298045264139743,0.0031106719367588937,-0.014408717200898636,1.5553359683794468,1.8476441365327354,-0.05644043463895232
2020-06-05,0.06882532304500688,0.0027588932806324115,0.06606642976437446,1.3794466403162058,1.9697113881085337,0.0
2020-06-12,-0.07355146917822636,0.0037351778656126485,-0.077286647043839,1.8675889328063242,1.8174789992775593,-0.07728664704383903
2020-06-19,-0.03157300080802305,0.0023043478260869566,-0.03387734863411,1.1521739130434783,1.75590762958386,-0.10854572899128345
2020-06-26,0.031776005547105385,0.00266403162055336,0.029111973926552025,1.33201581027668,1.807025566713739,-0.08259373549696436
2020-07-06,-0.012374962071281009,0.003549407114624507,-0.015924369185905514,1.7747035573122534,1.7782498244610192,-0.0972028515463732
2020-07-13,0.02625893700844194,0.003027667984189723,0.023231269024252217,1.5138339920948616,1.8195608245254025,-0.07622972811631923
2020-07-20,-0.0014665048450140433,0.0034703557312252965,-0.00493686057623934,1.7351778656126482,1.8105779064247336,-0.08079025315308364
2020-07-27,0.04296970664772661,0.0032924901185770756,0.03967721652914954,1.6462450592885378,1.8824165980608418,-0.04431856899173381
2020-08-03,0.08693791896132906,0.003371541501976285,0.08356637745935278,1.6857707509881423,2.039723334030145,0.0
2020-08-10,0.03578232217898685,0.003557312252964427,0.032225009926022424,1.7786561264822136,2.105453438715606,0.0
2020-08-17,-0.010739022781957246,0.003549407114624506,-0.014288429896581752,1.774703557312253,2.075369814856001,-0.014288429896581634
2020-08-24,-0.06352391822052311,0.003110671936758894,-0.066634590157282,1.555335968379447,1.9370783978182773,-0.0799709163837139
2020-08-31,0.01342855461646092,0.0024822134387351784,0.01094634117772574,1.241106719367589,1.9582823188487986,-0.06989996414101962
2020-09-08,0.017291882626487814,0.0031067193675889337,0.01418516325889888,1.5533596837944668,1.986060873248684,-0.05670634328525226
2020-09-15,-0.020244112349966367,0.003027667984189723,-0.02327178033415609,1.5138339920948616,1.9398417008761784,-0.07865846605492066
2020-09-22,0.006565671246883835,0.002936758893280633,0.003628912353603202,1.4683794466403164,1.9468812163885227,-0.0753149983804996
2020-09-29,-0.014550429986507414,0.003292490118577076,-0.01784292010508449,1.646245059288538,1.9121431703904126,-0.0918140789867663
2020-10-06,-0.016844464543612134,0.0028418972332015812,-0.019686361776813717,1.4209486166007905,1.8745000281690434,-0.1096929555884415
2020-10-13,0.03642578700359803,0.003209486166007906,0.033216300837590126,1.6047430830039529,1.9367639850247773,-0.08012024896344161
2020-10-20,-0.0389485878256857,0.003474308300395258,-0.04242289612608096,1.7371541501976289,1.8546008476673366,-0.11914421209015069
2020-10-27,0.0168231109004277,0.0025770750988142297,0.01424603580161347,1.2885375494071147,1.8810215577409082,-0.10659550899952852
2020-11-03,-0.054649983491856076,0.003114624505928854,-0.05776460799778493,1.5573122529644268,1.7723650848226218,-0.15820266920563142
2020-11-10,0.003637482699990907,0.002845849802371542,0.0007916328976193647,1.422924901185771,1.7737681473303595,-0.1575362747454463
2020-11-17,-0.030441745634999812,0.003193675889328064,-0.03363542152432788,1.596837944664032,1.7141067080084769,-0.18587289726333867
2020-11-24,0.013061401069177584,0.002754940711462451,0.010306460357715133,1.3774703557312256,1.73177308084346,-0.17748212855284173
2020-12-02,0.010373960956851936,0.003205533596837945,0.007168427360013991,1.6027667984189724,1.7441871703775138,-0.17158596893905953
2020-12-09,-0.0049661767835386915,0.003205533596837945,-0.008171710380376637,1.6027667984189724,1.72993417797202,-0.17835552847592995
2020-12-16,-0.05123542694630276,0.0031146245059288542,-0.05435005145223161,1.557312252964427,1.635912166390267,-0.2230119477787047
2020-12-23,0.056741289927459644,0.002403162055335969,0.05433812787212368,1.2015810276679844,1.7248045708751443,-0.18079187164199162
2020-12-31,0.005465221492366281,0.0036442687747035582,0.0018209527176627225,1.822134387351779,1.7279453584459163,-0.17930013237432674
2021-01-08,-0.02833412631999925,0.0032924901185770756,-0.031626616438576324,1.6462450592885378,1.673296293367529,-0.20525609229891428
2021-01-15,0.025210839376047126,0.0027588932806324115,0.022451946095414715,1.3794466403162058,1.710865051547874,-0.1874125449235502
2021-01-25,0.005394294784261839,0.003383399209486166,0.0020108955747756728,1.691699604743083,1.7143054225090701,-0.18577851640601872
2021-02-01,0.051490610574366366,0.0032055335968379454,0.04828507697752842,1.6027667984189726,1.797080791797915,-0.1464637693939259
2021-02-08,-0.007766752429573417,0.0036442687747035582,-0.011411021204276974,1.822134387351779,1.7765742647769103,-0.1562034894199904
2021-02-16,0.023959742310976122,0.0032055335968379454,0.020754208714138175,1.6027667984189726,1.8134456578642568,-0.13869116052715136
2021-02-23,-0.039445726234894986,0.003462450592885376,-0.042908176827780364,1.731225296442688,1.735634010909047,-0.17564835251458266
2021-03-02,-0.06711824706061943,0.0023162055335968386,-0.06943445259421627,1.1581027667984192,1.6151212134576731,-0.23288675790287294
2021-03-09,0.012429029674937772,0.002395256916996048,0.010033772757941723,1.197628458498024,1.6313269726900386,-0.22518971795206244
2021-03-16,0.03356658713466237,0.003478260869565218,0.030088326265097155,1.7391304347826089,1.6804108708893895,-0.2018769733922523
2021-03-23,-0.006459146943164984,0.0035652173913043473,-0.010024364334469332,1.7826086956521736,1.6635658200879915,-0.20987764939469766
2021-03-30,0.039943330117987744,0.003148550724637682,0.03679477939335006,1.5742753623188408,1.7247763574444466,-0.1808052718104204
2021-04-07,-0.02091499755323759,0.0035797101449275364,-0.024494707698165124,1.789855072463768,1.682528464724139,-0.20087120722530183
2021-04-14,0.027358747071258627,0.002811594202898551,0.024547152868360074,1.4057971014492754,1.7238297481530895,-0.1812548705875533
2021-04-21,0.015355023726486693,0.0036594202898550727,0.01169560343663162,1.8297101449275364,1.7439909772797566,-0.1716791522382718
2021-04-28,0.09062441667445145,0.003405797101449275,0.08721861957300217,1.7028985507246375,1.896099462865868,-0.09943415133295486
2021-05-05,-0.05813929035860459,0.003916666666666666,-0.06205595702527125,1.958333333333333,1.778435196082624,-0.1553196269362639
2021-05-12,0.03683033771565793,0.0023007246376811597,0.03452961307797677,1.1503623188405798,1.8398438752876127,-0.12615314047981208
2021-05-19,-0.0003631204346062492,0.0034094202898550725,-0.0037725407244613217,1.7047101449275361,1.8329029893414395,-0.1294497633442946
2021-05-26,0.027431918665588213,0.0030615942028985503,0.024370324462689663,1.5307971014492752,1.877571429900324,-0.10823417161592375
2021-06-03,0.058838473396717245,0.0034999999999999996,0.05533847339671724,1.7499999999999998,1.9814733665242996,-0.05888521204579
2021-06-10,-0.06148644247998649,0.003666666666666667,-0.06515310914665316,1.8333333333333335,1.8523742160039556,-0.1202017665449
2021-06-17,-0.022812765328292628,0.0019999999999999996,-0.024812765328292626,0.9999999999999999,1.8064116892820694,-0.1420319936478679
2021-06-24,-0.0007398396898602526,0.002416666666666666,-0.0031565063565269186,1.208333333333333,1.8007097393023461,-0.14474017511361503
2021-07-01,0.030911363527316986,0.002999999999999999,0.027911363527316987,1.4999999999999996,1.850970003443194,-0.1208687072309017
2021-07-09,-0.02061157736245873,0.003499999999999999,-0.02411157736245873,1.7499999999999996,1.806340197009583,-0.14206594940826223
2021-07-16,0.04350843345624771,0.0028333333333333327,0.04067510012291438,1.4166666666666663,1.8798132653789927,-0.1071693960015857
2021-07-23,0.020285155055067287,0.0035833333333333338,0.016701821721733952,1.7916666666666667,1.911209571407503,-0.09225749842589626
2021-07-30,-0.04917311149388268,0.003166666666666666,-0.05233977816054935,1.583333333333333,1.8111772864217157,-0.13976853958518698
2021-08-06,-0.0035941026345965533,0.002499999999999999,-0.006094102634596553,1.2499999999999996,1.8001397861488118,-0.1450108783944637
2021-08-13,-0.010512095385348839,0.0028333333333333335,-0.013345428718682172,1.4166666666666667,1.776116148949099,-0.156421074772099
2021-08-20,0.04929311416160014,0.0029999999999999996,0.04629311416160014,1.4999999999999998,1.8583380965966612,-0.11736917928220392
2021-08-27,-0.01926958984349949,0.0035833333333333325,-0.022852923176832823,1.7916666666666663,1.8158696388385558,-0.13753987362157272
2021-09-03,0.013548778021675398,0.002749999999999999,0.0107987780216754,1.3749999999999996,1.8354788119846732,-0.12822635816426597
2021-09-13,-0.00031600833381933047,0.0034166666666666664,-0.003732675000485997,1.7083333333333333,1.8286275661092561,-0.13148040584322884
2021-09-20,0.009354197771812225,0.0035,0.0058541977718122255,1.75,1.8393327135322475,-0.12639592037034098
2021-09-27,-0.01357574202172799,0.003333333333333333,-0.016909075355061323,1.6666666666666665,1.8082312980761013,-0.14116775758328792
2021-10-04,0.011073891446605274,0.0029500000000000004,0.008123891446605275,1.475,1.8229211728520258,-0.13419069767504987
2021-10-11,-0.03615473790554624,0.0031200000000000004,-0.03927473790554624,1.56,1.7513264215657915,-0.16819513110004614
2021-10-18,-0.009570897360632038,0.0026399999999999996,-0.012210897360632038,1.3199999999999998,1.7299411543870886,-0.17835221497825748
2021-10-25,-0.04952752210568369,0.0031200000000000004,-0.052647522105683686,1.56,1.6388640392199625,-0.22160993490327574
2021-11-01,-0.03707507305105165,0.00296,-0.040035073051051646,1.48,1.5732519976890496,-0.25277283802163597
2021-11-08,0.03047486493626165,0.0031200000000000004,0.027354864936261648,1.56,1.6162880935965374,-0.2323325399290117
2021-11-15,0.004223763731527618,0.00328,0.0009437637315276182,1.64,1.6178134876789738,-0.23160804322232276
2021-11-22,-0.03426141920152826,0.00312,-0.03738141920152826,1.5599999999999998,1.5573373235061596,-0.26033162506971164
2021-11-30,0.038073773065504274,0.00256,0.035513773065504274,1.28,1.612644247799597,-0.23406321025870713
2021-12-07,-0.005320542492130577,0.0034399999999999995,-0.008760542492130576,1.7199999999999998,1.5985166093420589,-0.2407732320515218
2021-12-14,0.010713095031431285,0.00304,0.007673095031431285,1.52,1.6107821791948618,-0.2349476129106467
2021-12-21,0.011315824992420825,0.0032800000000000004,0.008035824992420825,1.6400000000000001,1.623726142887782,-0.2287997858179628
2021-12-29,-0.02131491602930511,0.00304,-0.02435491602930511,1.52,1.5841804290231627,-0.2475823022761484
2022-01-05,0.026795902978838083,0.0032,0.023595902978838082,1.6,1.6215605967273674,-0.2298283272810956
2022-01-12,-0.01984680445481468,0.0034400000000000003,-0.02328680445481468,1.7200000000000002,1.5837996321997445,-0.2477631644203383
2022-01-20,-0.043569487528699116,0.0028,-0.04636948752869911,1.4,1.5103596549065004,-0.28264400098637743
2022-01-27,0.0001678434873362781,0.0027199999999999998,-0.0025521565126637217,1.3599999999999999,1.5065049806767663,-0.28447480577115847
2022-02-03,0.010307086592084909,0.0032800000000000004,0.007027086592084909,1.6400000000000001,1.5170913216273891,-0.27944674827249394
2022-02-10,0.06529444383356374,0.00304,0.06225444383356374,1.52,1.6115369981000283,-0.2345891063337323
2022-02-17,0.020669918506128645,0.0038400000000000005,0.016829918506128645,1.9200000000000002,1.638659034447663,-0.22170730336962585
2022-02-25,-0.03895766928274733,0.0032800000000000004,-0.04223766928274733,1.6400000000000001,1.5694458960834765,-0.2545805728950773
2022-03-04,-0.04191943959617228,0.0025600000000000006,-0.04447943959617228,1.2800000000000002,1.499637822149171,-0.28773641127680394
2022-03-11,0.11211922002414564,0.00256,0.10955922002414563,1.28,1.6639369722625426,-0.20970136804469186
